Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1105880,2020-04-05 13:20:53,2252055259910912,fraud_Will Ltd,food_dining,60.63,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,d6d54a4ecde133e27e1e398b470c5698,1365168053,45.519201,-89.542744,0
734751,2019-11-10 08:34:59,4992346398065154184,fraud_Huel Ltd,misc_net,5.53,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,974ca6a7597a198789b7b377fe6a66d0,1352536499,41.665982,-89.63448100000001,0
156482,2019-03-24 17:33:29,376028110684021,fraud_Grimes LLC,entertainment,69.85,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,063b5d821988e5986ed41cf4657ef626,1332610409,40.604153,-92.76124,0
583685,2019-09-04 15:16:38,4561892980175,"fraud_O'Connell, Botsford and Hand",home,35.28,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,0105e97569191f047de402dc78887425,1346771798,39.295507,-86.111719,0
643011,2019-09-30 13:40:05,3576431665303017,fraud_Jast Ltd,shopping_net,124.89,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,b7eeb5b3b3833624c173b8188075caa7,1349012405,33.328446,-111.134658,0
1093319,2020-03-30 16:05:29,4745996322265,fraud_Daugherty-Thompson,food_dining,31.11,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,9cb1025ef2e41843386ccf060ad48aad,1364659529,41.388956,-87.174904,0
93705,2019-02-25 02:36:56,3531129874770000,fraud_Volkman Ltd,misc_net,17.8,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,0b27246bee07723d9553ffbe9ad0ad85,1330137416,43.006046000000005,-72.967297,0
933810,2020-01-06 05:37:01,3565423334076143,fraud_Jast Ltd,shopping_net,4.61,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,6abf61d22715232aeae381baba91a19b,1357450621,38.588871000000005,-88.060626,0
237184,2019-04-29 04:23:16,4170689372027579,fraud_Bogisich Inc,grocery_pos,68.41,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,5b98697ec2b9b90d2d082a3f3b461df6,1335673396,34.674539,-97.034944,0
1193155,2020-05-13 02:38:36,5540636818935089,fraud_Kiehn Inc,grocery_pos,23.24,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,62bfb0bb98da2df4a3d66fba70b99210,1368412716,42.825684,-71.489667,0
968843,2020-01-26 18:10:17,503848303379,"fraud_Schiller, Blanda and Johnson",home,35.56,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,589b4fd451f2e77096bbbcbccf7d5986,1359223817,26.912967,-81.09834599999999,0
25931,2019-01-15 19:29:48,4170689372027579,fraud_Mohr Inc,shopping_pos,10.88,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,675cd607a35c1527071d897c61475d86,1326655788,35.744015000000005,-97.064988,0
919818,2019-12-30 16:50:09,30501624614310,fraud_Effertz LLC,entertainment,103.65,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,da094e9631771eb844b45eb771c3f9cf,1356886209,32.707853,-80.247511,0
12786,2019-01-08 08:55:59,180011453250192,fraud_Hudson-Ratke,grocery_pos,95.64,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,a281c1e4410ce259f960176c5956753b,1326012959,42.072478,-90.334883,0
294513,2019-05-25 01:00:45,502012776709,"fraud_Moen, Reinger and Murphy",grocery_pos,155.23,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,c18fc024295b717135eae809da1454ad,1337907645,42.754724,-75.40082,0
1031453,2020-03-03 08:10:08,4171397999167005,"fraud_Baumbach, Feeney and Morar",shopping_net,3.69,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934-10-06,03843b9e35f1f27006c391658eba3709,1362298208,35.039914,-83.270145,0
963016,2020-01-23 14:58:02,676173792455,fraud_Bernhard-Lesch,food_dining,8.83,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,9e640507d30053c7efe2bab80bf37e27,1358953082,33.720716,-118.875879,0
69206,2019-02-10 20:40:43,4412720572684931,fraud_Abbott-Steuber,personal_care,190.03,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949-11-17,3f424061d94af4c30312b49eaaf9885a,1328906443,38.463386,-75.456254,0
1281153,2020-06-15 15:37:12,3567527758368741,fraud_Heaney-Marquardt,entertainment,104.01,Amanda,Vance,F,14601 Downs Skyway Apt. 440,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",1962-03-19,e7fdd3fc522777b3a34a0a99f9f6382e,1371310632,31.358401,-100.197149,0
250962,2019-05-05 14:51:26,38052002992326,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,1.68,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,1bbc928521f0e5bcd85ab326fada9c38,1336229486,29.628985,-95.902718,0
209530,2019-04-16 23:36:24,6011231546538393,fraud_Gerhold LLC,home,22.8,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,5cc323130648909cd8fca2684db7be3b,1334619384,41.684884,-75.058652,0
914100,2019-12-29 18:34:48,4355790796238264643,fraud_Skiles LLC,home,53.03,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,8ecab8e5e7845f1301ed9fd9acdb28f7,1356806088,39.378906,-90.863496,0
1187915,2020-05-11 11:48:32,571465035400,"fraud_Altenwerth, Cartwright and Koss",shopping_net,91.85,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,d449985aefe178172e06586f9ace3fbf,1368272912,43.654508,-108.21085,0
983235,2020-02-03 19:02:25,3534718226968689,fraud_Reilly and Sons,health_fitness,8.44,Lisa,Lopez,F,32343 Saunders Course,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,1984-09-13,cb3fc6a976c43f5c9e8ecde6412bf58c,1359918145,37.8769,-89.019746,0
427878,2019-07-11 04:07:18,571844099986,fraud_Kemmer-Buckridge,misc_pos,3.03,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,d056fc3039a5d997cf8167b3cf53c22b,1341979638,37.289345,-86.44940600000001,0
1279899,2020-06-15 08:41:22,4328928491302401,"fraud_Schumm, Bauch and Ondricka",grocery_pos,222.45,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,c17c1e970391f52ad070b4a13504156a,1371285682,42.99932,-87.19447,0
1220220,2020-05-25 08:39:49,4956828990005111019,fraud_Spinka Inc,grocery_net,66.01,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,c4bd6fc583167f86d6fc2c4186f0bc17,1369471189,41.162871,-73.732108,0
187345,2019-04-07 12:18:08,501802953619,fraud_Erdman-Schaden,personal_care,19.4,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,5ad05beefe169673c6763da101dc3c0f,1333801088,40.760453000000005,-123.287521,0
295176,2019-05-25 07:33:14,3565414434959494,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,51.14,Ryan,Arnold,M,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,1967-03-12,2be06caf9e189642d2ac32c73030f163,1337931194,39.193738,-86.443625,0
820998,2019-12-08 22:04:55,4634955908138648,fraud_Shanahan-Lehner,personal_care,1.78,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,40923e020527993b874759ec5cbb034d,1355004295,42.228195,-96.671192,0
1231864,2020-05-29 12:42:11,2286236465059468,fraud_Dibbert-Green,entertainment,1.64,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,1843ad7c6583abfb95fbc7fb3636d30d,1369831331,39.380596,-93.083781,0
1204712,2020-05-18 17:18:47,6011860238257910,fraud_Shields-Wunsch,health_fitness,22.38,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,974f23d0d10c2d165233307460871373,1368897527,36.567804,-98.415002,0
1100593,2020-04-02 19:38:30,4839043708100390,fraud_Hackett Group,travel,1.86,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,4219fe26dd5e771dbbd66a54fdab5bda,1364931510,41.861509000000005,-92.904232,0
1009433,2020-02-19 14:57:40,4302480582202074,fraud_Christiansen-Gusikowski,misc_pos,41.44,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,ab56a964f559e96ee394f690f75821d2,1361285860,43.821289,-86.914433,0
1014331,2020-02-22 18:53:07,4364010865167176,fraud_Jacobi and Sons,shopping_pos,1.3,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,eee43d851d6fe31d26721cfb3635bafa,1361559187,40.366985,-119.870784,0
771325,2019-11-25 22:33:38,3589255887819806,fraud_Erdman-Ebert,personal_care,3.24,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,d9e3750fbd9db6feb6f4594c91a16fa4,1353882818,39.913594,-78.866135,0
548839,2019-08-23 06:27:55,344342339068828,fraud_Grimes LLC,entertainment,94.28,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,0e1314204febd6555b8bab3e5149d792,1345703275,31.110868,-80.71278199999999,0
206351,2019-04-15 13:08:16,30501624614310,"fraud_Hermiston, Pacocha and Smith",health_fitness,6.48,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,b3ad828eb45d5e4daae5cafad18f8811,1334495296,32.157801,-80.289401,0
1039386,2020-03-07 09:54:18,2712209726293386,fraud_Lebsack and Sons,misc_net,29.49,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,be93b447b2c4cebe3038237b602b2d0f,1362650058,30.403732,-90.659171,0
630666,2019-09-25 07:54:40,630412733309,"fraud_Rowe, Batz and Goodwin",grocery_pos,141.66,Heather,Stanton,F,445 Jerry Lights Apt. 081,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,4b3a2acfe29495f3c5fd71e81ba50833,1348559680,46.566273,-87.315375,0
1273148,2020-06-13 00:54:41,4874017206859125,fraud_Kutch Group,grocery_net,66.27,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,e74e71846bae04b5845588f6f50aabdb,1371084881,46.335612,-122.802243,0
1032735,2020-03-03 17:31:28,6011724471098086,fraud_Kozey-Boehm,shopping_net,969.65,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,f4bb54dfccb0317928f4e5342c1b3bbe,1362331888,45.906069,-118.704096,0
1137069,2020-04-19 04:56:10,344709867813900,fraud_Brekke and Sons,gas_transport,72.86,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,17b639ff3b0d4f4302ab7d3185b4e97b,1366347370,26.950419,-81.582128,0
795136,2019-12-02 20:32:02,4836998673805450,fraud_Cartwright PLC,kids_pets,45.38,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,a99e913b15574e83232ed18250ff1eb1,1354480322,45.612747,-85.80954399999999,0
395164,2019-06-29 19:07:25,4873783502705038,fraud_Fadel-Hilpert,health_fitness,51.0,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,32977585e0458f462e01a77705468b47,1340996845,48.770677,-121.979149,0
567564,2019-08-29 19:30:20,36153880429415,fraud_Kozey-McDermott,travel,1.9,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,ce4b7e586289e44d9d7b46c52aa54447,1346268620,27.72076,-82.247743,0
1266114,2020-06-09 20:43:15,639023984367,fraud_Emmerich-Rau,personal_care,52.22,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,624da46d111d2556ac49c5965198a06e,1370810595,44.788635,-74.02098199999999,0
584846,2019-09-05 06:01:18,213153151785052,fraud_Berge LLC,gas_transport,85.25,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,423652f882e17792b77d4a0dcae64a8b,1346824878,44.993433,-89.091713,0
1058011,2020-03-15 13:28:04,3559679414981506,fraud_Beier-Hyatt,shopping_pos,4.67,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,01f1b4d317cf4933ea17139150f67818,1363354084,43.113476,-75.84168100000001,0
1284814,2020-06-16 13:54:17,4045036286570100739,fraud_Rippin-VonRueden,health_fitness,41.77,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,96688eb42644195d33a7f60fca8ff46e,1371390857,40.328692,-76.339224,0
214635,2019-04-19 21:24:40,4973530368125489546,"fraud_Lang, Towne and Schuppe",kids_pets,106.44,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,1965-09-27,700d97536f0b0856d1258df023f73cdd,1334870680,35.704232,-93.755055,0
1136514,2020-04-18 22:53:31,4509922033272157,"fraud_Schaefer, Fay and Hilll",entertainment,35.56,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972-03-28,01dded809e1dacc7f9990219abd6db9b,1366325611,42.395645,-96.570029,0
168670,2019-03-30 13:08:18,6011693194885790,fraud_Stamm-Witting,shopping_net,8.13,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,3d216894b465f2db565390806d985c7c,1333112898,45.558525,-92.794635,0
62134,2019-02-05 23:05:51,180094419304907,fraud_Hoppe-Parisian,kids_pets,131.99,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,5b100ccbcb3f737de0d3850fb5f75b09,1328483151,33.550653999999994,-116.700827,0
1027502,2020-03-01 23:35:18,38057513087029,fraud_Little Ltd,kids_pets,73.26,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,3093bdeefbd7ca3ebe4930808d945c36,1362180918,38.323863,-122.261232,0
1179321,2020-05-07 12:51:52,180094419304907,fraud_Wilkinson PLC,kids_pets,12.9,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,a6ff955c3bca2831cc427aa6586f48d0,1367931112,34.466293,-116.657938,0
158706,2019-03-25 11:38:33,6011109736646996,fraud_O'Keefe-Hudson,grocery_pos,213.25,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,903eeffd9ac85603b72f550e2dff583e,1332675513,34.148568,-77.144177,0
341932,2019-06-10 08:06:04,4906628655840914250,"fraud_Ferry, Lynch and Kautzer",misc_net,134.84,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,f419aa80584d7f44a99a4fc305ce8554,1339315564,24.196643,-81.730556,0
1024826,2020-02-28 23:50:28,3582754887089201,fraud_Homenick LLC,personal_care,5.81,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,88b1a02ad79d1b52b7e3a0ba1bd4aaca,1362095428,34.162234000000005,-92.987948,0
366957,2019-06-19 07:02:00,6011109736646996,"fraud_Johnston, Nikolaus and Maggio",grocery_net,31.95,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,558de1d5bf792aad682b6462552078ec,1340089320,33.733462,-77.237336,0
480285,2019-07-29 12:02:02,4560004149983868183,fraud_Macejkovic-Lesch,shopping_pos,663.66,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,1ca50a45e2d6ff15e880eda9742d8ce1,1343563322,39.791261,-103.939291,0
301486,2019-05-26 23:30:07,6011706277606006,fraud_Ullrich Ltd,kids_pets,48.49,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",1952-12-07,b731a84a0b53d22176852a15f0548b73,1338075007,43.037484,-71.18627099999999,0
423850,2019-07-09 04:26:27,30235268718158,fraud_Runolfsson and Sons,grocery_net,54.6,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,c02aee83984fa034f1d1f1623bb8df71,1341807987,41.098895,-74.544821,0
741678,2019-11-13 03:58:12,213153151785052,fraud_Luettgen PLC,gas_transport,50.92,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,b5a407efb3a09899693588d475c2aeed,1352779092,45.990161,-90.438305,0
812924,2019-12-07 15:30:22,30290551782700,fraud_Eichmann-Kilback,home,64.88,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,81a9c85fca86e0aaa450ce682156d1eb,1354894222,37.374035,-87.54459,0
1156703,2020-04-27 14:24:26,3567879740649740,fraud_Beer-Jast,kids_pets,43.94,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,1bcc85ff74ef8acbdfefa86bf6e7530d,1367072666,44.048606,-75.338688,0
914407,2019-12-29 19:31:24,3564182536169293,"fraud_Zemlak, Tillman and Cremin",personal_care,72.11,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,6cb7aa8ab255dc9dac2339dcf3aac9cb,1356809484,39.853901,-82.717822,0
44944,2019-01-27 19:14:22,30238755902988,fraud_Breitenberg-Hermiston,kids_pets,20.19,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,a25803588297508faf8027c87efe0bcc,1327691662,30.443064,-96.581855,0
530560,2019-08-16 19:37:20,4681699462969,fraud_Boyer PLC,shopping_net,4.62,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,a5adcf5dc647deaf9e30fbcc3d8dbbc4,1345145840,36.435445,-86.319524,0
140899,2019-03-17 19:12:17,4855488158131690372,"fraud_Moore, Williamson and Emmerich",home,86.67,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,bda1248598ab344a21b315f775dee771,1332011537,43.640796,-71.761487,0
1185716,2020-05-10 17:00:24,3557442674264531,fraud_Schroeder Group,health_fitness,70.93,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,"Lecturer, higher education",2004-06-19,5947846a301c500554d91b065cc5ee23,1368205224,40.006238,-82.18559,0
650412,2019-10-04 10:48:41,4715741951931168360,fraud_Boyer PLC,shopping_net,4.8,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,0a2f4cfcdce42164cae50557f164c9bc,1349347721,36.623828,-96.109941,0
22336,2019-01-14 07:46:57,3550554389581384,fraud_Murray-Smitham,grocery_pos,105.31,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,e17c9df95926f159ad655d3d0cc9789f,1326527217,29.950042,-82.067619,0
280516,2019-05-18 21:32:03,6011348830550197,fraud_Kilback LLC,food_dining,14.86,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,ac0d14d1e670f689615084b8476fe2d9,1337376723,33.755364,-86.613169,0
119763,2019-03-08 21:11:28,213126662687660,"fraud_Becker, Harris and Harvey",personal_care,6.0,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,4ecd909952d2a14f4e73f058db3da81f,1331241088,27.126071000000003,-98.535443,0
338501,2019-06-09 11:54:03,4018105808392773675,"fraud_Kutch, Hermiston and Farrell",gas_transport,41.55,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,a0977e51e6bee1b137a5ce07389963cf,1339242843,41.038446,-73.118686,0
268623,2019-05-13 02:22:06,4958589671582726883,fraud_Kutch and Sons,grocery_pos,77.34,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,763067c000fb5253ce64538699a88d55,1336875726,38.480905,-76.83991,0
1102789,2020-04-04 00:39:23,3568255211412877,fraud_Marks Inc,gas_transport,91.29,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,0f12a237ca96d8dfa6d4c66679034b4e,1365035963,41.376157,-85.814995,0
306533,2019-05-28 16:59:52,4342532437704183,fraud_Wilkinson PLC,kids_pets,17.52,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,5699e7a6ecd869b926683b228caa2d41,1338224392,41.365919,-76.792627,0
928416,2020-01-03 17:17:27,4228411452607671,fraud_Schuppe-Schuppe,food_dining,30.68,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,1995-04-22,3e25f7a3140a49875d8ba73e03267238,1357233447,44.524986,-70.453766,0
425641,2019-07-10 02:33:16,4155021259183870,fraud_Huels-Hahn,gas_transport,42.17,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,3d3eef3fafd2448c46e099364c0fa061,1341887596,34.235879,-98.644187,0
1197885,2020-05-15 22:16:54,2288813824604479,fraud_Erdman-Durgan,health_fitness,295.85,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,af0f90340350f9675ce2a6bbab8dcd35,1368656214,40.446555,-74.91915300000001,0
1157922,2020-04-27 22:02:40,6011148190095209,"fraud_Durgan, Gislason and Spencer",home,15.6,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,05c3a83468dee66cd77cb3905461791f,1367100160,38.622683,-121.834318,0
457107,2019-07-21 14:41:12,375767678113375,fraud_Crona and Sons,kids_pets,40.87,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,071e78d518d39a1f9a1e90fe02ff0b2f,1342881672,38.270735,-78.98598100000001,0
428969,2019-07-11 16:02:37,2720433095629877,fraud_Prosacco LLC,personal_care,6.89,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,ee0ee616e060d05e8ed7cee2da75833d,1342022557,43.441584000000006,-70.651089,0
1172825,2020-05-04 17:00:30,5359543825610251,"fraud_Goyette, Howell and Collier",shopping_pos,5.43,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,9d4d96b1c6fdc6bd22debe186ca8aaaf,1367686830,45.745141,-110.925767,0
53097,2019-02-01 11:40:06,4518350514020532,fraud_Doyle Ltd,grocery_pos,110.43,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,7bca96b10451f0b66a9b67f971e141cc,1328096406,27.563367,-80.870551,0
511290,2019-08-10 01:42:24,502012776709,"fraud_Rodriguez, Yost and Jenkins",misc_net,2.72,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,a8026b71e897f1841edbaa3ef65c0ac7,1344562944,42.315831,-74.488469,0
297835,2019-05-26 01:30:21,378278619832195,"fraud_Greenfelder, Bartoletti and Davis",misc_net,3.05,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,68670b64b9868720a3ae63eea90e5f79,1337995821,43.10565,-122.767083,0
594873,2019-09-09 09:14:46,4306586894261180,fraud_Emard Inc,gas_transport,71.87,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,b102e9e87db6823114c4fb5d476bebe9,1347182086,40.56795,-88.12854399999999,0
